"","tissue","sample","technology","gene","cell_type","Z_score","log_fc","se","p_val","bias","xchr"
"486","Hippocampus","Mouse 2","Slide-seq","Map1b","Dentate",4.86217576028533,-0.546847375347273,0.112469684829983,1.16102460385867e-06,"paternal",FALSE
"487","Hippocampus","Mouse 2","Slide-seq","Rpl9","Dentate",4.8374202660909,4.85792746904687,1.00423928495519,1.3153512207953e-06,"maternal",FALSE
"488","Hippocampus","Mouse 2","Slide-seq","Tceal5","Dentate",4.73065992688467,2.19430142168109,0.46384679000296,2.23791143906303e-06,"maternal",TRUE
"489","Hippocampus","Mouse 2","Slide-seq","Arhgef9","Dentate",4.71168191716745,1.58081570949475,0.335509853442121,2.45680643739386e-06,"maternal",TRUE
"490","Hippocampus","Mouse 2","Slide-seq","Pcsk1n","Dentate",4.57391995694334,1.51101057275007,0.330353523230399,4.78682774313872e-06,"maternal",TRUE
"491","Hippocampus","Mouse 2","Slide-seq","Syp","Dentate",4.5619030772269,0.935935821583443,0.205163460454838,5.0692047897206e-06,"maternal",TRUE
"492","Hippocampus","Mouse 2","Slide-seq","Rasgrf1","Dentate",4.50410561239519,-1.54965420517004,0.344053700895785,6.66530549231213e-06,"paternal",FALSE
"493","Hippocampus","Mouse 2","Slide-seq","Mageh1","Dentate",4.50202537166936,1.80836716280528,0.40167858097493,6.73089441951439e-06,"maternal",TRUE
"494","Hippocampus","Mouse 2","Slide-seq","Rpsa","Dentate",4.34920277772517,2.52530232634542,0.580635683228886,1.3663332915197e-05,"maternal",FALSE
"495","Hippocampus","Mouse 2","Slide-seq","Gnl3l","Dentate",4.34279015572701,2.42970047839311,0.559479134673125,1.40684497250411e-05,"maternal",TRUE
"496","Hippocampus","Mouse 2","Slide-seq","Rpl28","Dentate",4.34051710703346,-1.59481381445631,0.367424842508292,1.42147800971247e-05,"paternal",FALSE
"497","Hippocampus","Mouse 2","Slide-seq","Mif","Dentate",4.22718590983768,1.44256542430159,0.341259044449497,2.36632149377385e-05,"maternal",FALSE
"498","Hippocampus","Mouse 2","Slide-seq","Nell2","Dentate",4.19632827317652,2.46139599535844,0.586559447956446,2.71276974676932e-05,"maternal",FALSE
"499","Hippocampus","Mouse 2","Slide-seq","Araf","Dentate",4.18377425050822,1.30901249981693,0.31287837761751,2.8670883303066e-05,"maternal",TRUE
"500","Hippocampus","Mouse 2","Slide-seq","Ndufb11","Dentate",4.17068290005119,0.924654591169088,0.221703402854659,3.0368820062067e-05,"maternal",TRUE
"501","Hippocampus","Mouse 2","Slide-seq","Pgrmc1","Dentate",4.13325707019003,1.88711962320334,0.456569623218857,3.57658302913591e-05,"maternal",TRUE
"502","Hippocampus","Mouse 2","Slide-seq","Rps24","Dentate",4.07523753462605,-1.30385158315994,0.319944928873842,4.59674018606996e-05,"paternal",FALSE
"503","Hippocampus","Mouse 2","Slide-seq","Ube2k","Dentate",4.01235104976479,-1.77946342297265,0.443496444080326,6.01170110945723e-05,"paternal",FALSE
"504","Hippocampus","Mouse 2","Slide-seq","Ndufs5","Dentate",3.94503124761656,-0.559304176411439,0.141774333663225,7.97895731263426e-05,"paternal",FALSE
"505","Hippocampus","Mouse 2","Slide-seq","Psmb1","Dentate",3.90095539716775,0.597998642641837,0.153295431953928,9.58138046508153e-05,"maternal",FALSE
"506","Hippocampus","Mouse 2","Slide-seq","Nefm","Dentate",3.87251438973975,-0.828138865072133,0.213850429391894,0.000107718314079972,"paternal",FALSE
"507","Hippocampus","Mouse 2","Slide-seq","Sphkap","Dentate",3.81981183470662,0.978541017414993,0.256175188663488,0.000133553518253233,"maternal",FALSE
"508","Hippocampus","Mouse 2","Slide-seq","Pdhb","Interneuron",5.96331873784858,-2.06547467762931,0.346363286691344,2.4716561207462e-09,"paternal",FALSE
"509","Hippocampus","Mouse 2","Slide-seq","Meg3","Interneuron",5.26565620039097,3.76930028003834,0.715827265699283,1.3968948855949e-07,"maternal",FALSE
"510","Hippocampus","Mouse 2","Slide-seq","Serpini1","Interneuron",4.65775040469936,0.96862623181885,0.207960098257213,3.1968346393513e-06,"maternal",FALSE
"511","Hippocampus","Mouse 2","Slide-seq","Scoc","Interneuron",4.59879185516484,1.94564813349492,0.423078102852119,4.24948084937532e-06,"maternal",FALSE
"512","Hippocampus","Mouse 2","Slide-seq","Plp1","Oligodendrocyte",16.6755171014763,1.38223527004263,0.082890099397293,1.97495004147404e-62,"maternal",TRUE
"513","Hippocampus","Mouse 2","Slide-seq","Ptgds","Oligodendrocyte",7.45200173198676,-1.58575253220243,0.212795513102981,9.19345186836584e-14,"paternal",FALSE
"514","Hippocampus","Mouse 2","Slide-seq","Rps3a1","Oligodendrocyte",5.80783395388948,-3.2747346571281,0.563847844674524,6.3286232879725e-09,"paternal",FALSE
"515","Hippocampus","Mouse 3","Slide-seq","Rplp1","Astrocyte",27.8839822494884,-1.04366120099583,0.0374286998054223,4.17323726195887e-171,"paternal",FALSE
"516","Hippocampus","Mouse 3","Slide-seq","Rpl37","Astrocyte",26.4590008294114,2.01943220291765,0.0763230711521382,2.87464957868284e-154,"maternal",FALSE
"517","Hippocampus","Mouse 3","Slide-seq","Rpl9","Astrocyte",25.83887439926,4.02323992498027,0.155704922080332,3.24504708642402e-147,"maternal",FALSE
"518","Hippocampus","Mouse 3","Slide-seq","Gapdh","Astrocyte",21.4398187562273,-1.13316233645463,0.0528531677127864,5.68346063315674e-102,"paternal",FALSE
"519","Hippocampus","Mouse 3","Slide-seq","Ndufs5","Astrocyte",21.1981751714276,-2.31826709966509,0.109361635184043,9.92715984056802e-100,"paternal",FALSE
"520","Hippocampus","Mouse 3","Slide-seq","Rps19","Astrocyte",20.7085219228396,-1.87616426077418,0.0905986563292547,2.90225682098409e-95,"paternal",FALSE
"521","Hippocampus","Mouse 3","Slide-seq","Pla2g7","Astrocyte",20.3442710714826,-0.918285434627012,0.0451372984266912,5.21820489911457e-92,"paternal",FALSE
"522","Hippocampus","Mouse 3","Slide-seq","Ndufb11","Astrocyte",18.2502341500356,4.04039127276276,0.221388462172408,2.06024354072612e-74,"maternal",TRUE
"523","Hippocampus","Mouse 3","Slide-seq","Rpl7a","Astrocyte",18.0332146004075,-2.20277457152909,0.122150965334784,1.06892540129977e-72,"paternal",FALSE
"524","Hippocampus","Mouse 3","Slide-seq","Tspan7","Astrocyte",16.0557800865609,5.56186802931312,0.346409081298302,5.207999431977e-58,"maternal",TRUE
"525","Hippocampus","Mouse 3","Slide-seq","Pdhb","Astrocyte",15.9389952224462,-1.95061971979972,0.12238034409175,3.39773065697334e-57,"paternal",FALSE
"526","Hippocampus","Mouse 3","Slide-seq","Fau","Astrocyte",15.7511646188094,0.912297189720727,0.0579193483021121,6.74280026422786e-56,"maternal",FALSE
"527","Hippocampus","Mouse 3","Slide-seq","Sod1","Astrocyte",14.6497436487599,-1.26917641170481,0.0866347181312106,1.35224929427621e-48,"paternal",FALSE
"528","Hippocampus","Mouse 3","Slide-seq","Psma7","Astrocyte",14.3488401664889,-2.12894311711828,0.148370397357296,1.08333839245134e-46,"paternal",FALSE
"529","Hippocampus","Mouse 3","Slide-seq","Rps24","Astrocyte",14.1216133752154,-0.610487369369655,0.0432307097743598,2.79517860044265e-45,"paternal",FALSE
"530","Hippocampus","Mouse 3","Slide-seq","Rps13","Astrocyte",13.1379401742501,-4.2730886574485,0.325247991753196,1.99586007454826e-39,"paternal",FALSE
"531","Hippocampus","Mouse 3","Slide-seq","Pantr1","Astrocyte",13.0965816757336,-1.03944462510039,0.0793676281976971,3.44423785095087e-39,"paternal",FALSE
"532","Hippocampus","Mouse 3","Slide-seq","Retsat","Astrocyte",12.7324805406901,2.40853279165431,0.189164458878001,3.90241037316661e-37,"maternal",FALSE
"533","Hippocampus","Mouse 3","Slide-seq","Aldoc","Astrocyte",12.5345280168175,-0.32282939420855,0.0257552094323306,4.83229765338806e-36,"paternal",FALSE
"534","Hippocampus","Mouse 3","Slide-seq","Rps8","Astrocyte",12.0036478220391,-0.6038551273965,0.0503059683480386,3.39974990551902e-33,"paternal",FALSE
"535","Hippocampus","Mouse 3","Slide-seq","Rpl17","Astrocyte",11.9204276345259,-3.14422786093253,0.263768042333121,9.26318496377425e-33,"paternal",FALSE
"536","Hippocampus","Mouse 3","Slide-seq","Dbi","Astrocyte",11.3933174277725,0.3949359460995,0.0346638236495369,4.51467297862926e-30,"maternal",FALSE
"537","Hippocampus","Mouse 3","Slide-seq","Rps9","Astrocyte",11.3267283044127,-0.603056971288938,0.0532419384557847,9.67515179447661e-30,"paternal",FALSE
"538","Hippocampus","Mouse 3","Slide-seq","Rpl11","Astrocyte",11.2323267462948,-2.57879063332041,0.229586504343017,2.82928339594838e-29,"paternal",FALSE
"539","Hippocampus","Mouse 3","Slide-seq","Polr2l","Astrocyte",11.2032415376722,1.43479313064563,0.128069463272838,3.93082045954538e-29,"maternal",FALSE
"540","Hippocampus","Mouse 3","Slide-seq","Dnaja1","Astrocyte",10.7911938361593,-2.34327718019397,0.217147167938183,3.78835975760165e-27,"paternal",FALSE
"541","Hippocampus","Mouse 3","Slide-seq","Slc6a11","Astrocyte",10.5724664405613,-0.516193877437962,0.0488243571488279,3.99838302608488e-26,"paternal",FALSE
"542","Hippocampus","Mouse 3","Slide-seq","Glo1","Astrocyte",10.5132859363849,0.947210173669853,0.0900964911828091,7.50327323385385e-26,"maternal",FALSE
"543","Hippocampus","Mouse 3","Slide-seq","Rpl36","Astrocyte",10.4895430374586,1.17254231364046,0.111782020384803,9.64939331709726e-26,"maternal",FALSE
"544","Hippocampus","Mouse 3","Slide-seq","Elp6","Astrocyte",10.4342372866267,-1.97010601025637,0.188811693287962,1.72997437178534e-25,"paternal",FALSE
"545","Hippocampus","Mouse 3","Slide-seq","Tmem47","Astrocyte",10.0138842109824,4.1231509661963,0.411743423363569,1.32447961099647e-23,"maternal",TRUE
"546","Hippocampus","Mouse 3","Slide-seq","2900052N01Rik","Astrocyte",9.98449294511921,-1.44291224190639,0.14451532489807,1.78209877583847e-23,"paternal",FALSE
"547","Hippocampus","Mouse 3","Slide-seq","Aldh1a1","Astrocyte",9.88443519314154,-0.779141148751839,0.0788250551020313,4.86316415450633e-23,"paternal",FALSE
"548","Hippocampus","Mouse 3","Slide-seq","Tst","Astrocyte",9.8626795734342,2.16445458159985,0.219459079602459,6.04151629830619e-23,"maternal",FALSE
"549","Hippocampus","Mouse 3","Slide-seq","Cnot3","Astrocyte",9.85970284013281,-6.97532569162024,0.707458004031112,6.22332986491151e-23,"paternal",FALSE
"550","Hippocampus","Mouse 3","Slide-seq","Ttyh1","Astrocyte",9.6715958438386,-6.84270093904262,0.707504847134595,3.98120823312695e-22,"paternal",FALSE
"551","Hippocampus","Mouse 3","Slide-seq","Sat1","Astrocyte",9.53706936763229,0.967439299705325,0.101439893368995,1.46925563627104e-21,"maternal",TRUE
"552","Hippocampus","Mouse 3","Slide-seq","Kcnk1","Astrocyte",9.09396895529198,-1.0857764960421,0.11939522791204,9.54881396728402e-20,"paternal",FALSE
"553","Hippocampus","Mouse 3","Slide-seq","Sec61g","Astrocyte",9.02299282623925,2.54800638460785,0.282390381293238,1.83019560471466e-19,"maternal",FALSE
"554","Hippocampus","Mouse 3","Slide-seq","Gpm6b","Astrocyte",8.91712391434615,5.16422638989073,0.579135878282723,4.78554121442097e-19,"maternal",TRUE
"555","Hippocampus","Mouse 3","Slide-seq","Churc1","Astrocyte",8.7810431848567,-2.27859106891764,0.259489791924401,1.61965341126539e-18,"paternal",FALSE
"556","Hippocampus","Mouse 3","Slide-seq","Tubb2a","Astrocyte",8.6907159694464,0.631759432869315,0.0726936002845296,3.60162445016611e-18,"maternal",FALSE
"557","Hippocampus","Mouse 3","Slide-seq","Rpl8","Astrocyte",8.34714252943256,-0.455945582558014,0.0546229540169371,6.99343039385939e-17,"paternal",FALSE
"558","Hippocampus","Mouse 3","Slide-seq","Marc2","Astrocyte",8.26529484613189,0.842757702233997,0.101963416662432,1.39349894137713e-16,"maternal",FALSE
"559","Hippocampus","Mouse 3","Slide-seq","Ndrg2","Astrocyte",8.2605224776319,0.16972228308191,0.0205461922707055,1.45036205833397e-16,"maternal",FALSE
"560","Hippocampus","Mouse 3","Slide-seq","Ndufa12","Astrocyte",8.22561411638939,-0.452216155647707,0.0549765828118139,1.94193276984068e-16,"paternal",FALSE
"561","Hippocampus","Mouse 3","Slide-seq","Psmb3","Astrocyte",8.15356007111002,-1.20401087371174,0.147666891911158,3.53364610902646e-16,"paternal",FALSE
"562","Hippocampus","Mouse 3","Slide-seq","Atp1a2","Astrocyte",8.08519712874179,-0.181798300798747,0.0224853269381001,6.20637283417664e-16,"paternal",FALSE
"563","Hippocampus","Mouse 3","Slide-seq","Tbcb","Astrocyte",7.66464190325802,-1.04833759501762,0.136775808739611,1.79330837177802e-14,"paternal",FALSE
"564","Hippocampus","Mouse 3","Slide-seq","Hnrnpc","Astrocyte",7.63921265778749,-1.81774830108996,0.23794969226795,2.18554073645186e-14,"paternal",FALSE
"565","Hippocampus","Mouse 3","Slide-seq","Mrpl23","Astrocyte",7.34409132517924,2.28977295666399,0.311784379479799,2.07161643564977e-13,"maternal",FALSE
"566","Hippocampus","Mouse 3","Slide-seq","Gdi2","Astrocyte",7.22639559819164,-2.08571910585897,0.288625093591736,4.95981590921864e-13,"paternal",FALSE
"567","Hippocampus","Mouse 3","Slide-seq","Vma21","Astrocyte",7.16431866679556,4.158652127356,0.580467218275771,7.81743680082878e-13,"maternal",TRUE
"568","Hippocampus","Mouse 3","Slide-seq","Rab33b","Astrocyte",6.92734527439297,-1.11313887044398,0.160687655422448,4.2881112268717e-12,"paternal",FALSE
"569","Hippocampus","Mouse 3","Slide-seq","Glrx2","Astrocyte",6.91793890799451,-3.75611104463645,0.542952329384669,4.58261821171172e-12,"paternal",FALSE
"570","Hippocampus","Mouse 3","Slide-seq","Rps28","Astrocyte",6.90954845767139,-0.244684137899514,0.0354124642729513,4.86198773864965e-12,"paternal",FALSE
"571","Hippocampus","Mouse 3","Slide-seq","Rps15","Astrocyte",6.82282514682101,-2.85976374800186,0.419146568534637,8.9267284935089e-12,"paternal",FALSE
"572","Hippocampus","Mouse 3","Slide-seq","Cfl1","Astrocyte",6.8114928201688,-0.771383165209865,0.113247299171454,9.659111916687e-12,"paternal",FALSE
"573","Hippocampus","Mouse 3","Slide-seq","Ankfy1","Astrocyte",6.75469340234924,-1.75359972345315,0.259612038474353,1.43137616459418e-11,"paternal",FALSE
"574","Hippocampus","Mouse 3","Slide-seq","Pmvk","Astrocyte",6.64364565434566,-1.17412803420876,0.176729478857856,3.06017772529615e-11,"paternal",FALSE
"575","Hippocampus","Mouse 3","Slide-seq","Rpl23a","Astrocyte",6.60910525153021,1.2106303876539,0.183176139822194,3.86649761061146e-11,"maternal",FALSE
"576","Hippocampus","Mouse 3","Slide-seq","Eno1","Astrocyte",6.56653883127703,1.92366311799031,0.292949324966713,5.14982225727543e-11,"maternal",FALSE
"577","Hippocampus","Mouse 3","Slide-seq","Prdx6","Astrocyte",6.46663361799884,-0.247481482559569,0.0382705279406497,1.00210219858189e-10,"paternal",FALSE
"578","Hippocampus","Mouse 3","Slide-seq","Nudt5","Astrocyte",6.38987548322607,1.56837119324829,0.2454462841045,1.66020888263676e-10,"maternal",FALSE
"579","Hippocampus","Mouse 3","Slide-seq","Ndufs6","Astrocyte",6.35674018312923,0.433233727896191,0.0681534427104622,2.06080114989975e-10,"maternal",FALSE
"580","Hippocampus","Mouse 3","Slide-seq","Smdt1","Astrocyte",6.14735446532555,-0.404755218873293,0.0658421799420115,7.87859315074257e-10,"paternal",FALSE
"581","Hippocampus","Mouse 3","Slide-seq","Kcnj16","Astrocyte",6.01162976674786,1.02307685952173,0.170182945260648,1.83667403437227e-09,"maternal",FALSE
"582","Hippocampus","Mouse 3","Slide-seq","Gcsh","Astrocyte",5.93256574449218,-0.66403131563685,0.111929870520751,2.98236904417388e-09,"paternal",FALSE
"583","Hippocampus","Mouse 3","Slide-seq","Cd81","Astrocyte",5.90860167662899,-0.394006091822959,0.066683474938143,3.45023833375225e-09,"paternal",FALSE
"584","Hippocampus","Mouse 3","Slide-seq","Rab24","Astrocyte",5.84363172391315,-2.38319633598202,0.407827948196935,5.10748761361919e-09,"paternal",FALSE
"585","Hippocampus","Mouse 3","Slide-seq","Pkm","Astrocyte",5.81904051975289,0.367476853729405,0.0631507638556554,5.91863865292752e-09,"maternal",FALSE
"586","Hippocampus","Mouse 3","Slide-seq","Adh5","Astrocyte",5.76864966844048,-0.8608282857337,0.149225266780054,7.99092259747698e-09,"paternal",FALSE
"587","Hippocampus","Mouse 3","Slide-seq","Fam98b","Astrocyte",5.76700236626213,0.941898830324969,0.163325549480476,8.06939198303611e-09,"maternal",FALSE
"588","Hippocampus","Mouse 3","Slide-seq","Lap3","Astrocyte",5.76652348679076,-1.04577615620658,0.181352969185352,8.09234366285062e-09,"paternal",FALSE
"589","Hippocampus","Mouse 3","Slide-seq","Chst1","Astrocyte",5.70657566298045,1.44201850965218,0.25269418909256,1.15271677973456e-08,"maternal",FALSE
"590","Hippocampus","Mouse 3","Slide-seq","Pacrg","Astrocyte",5.65539404434942,-1.24831496598495,0.220729971456578,1.55489127850795e-08,"paternal",FALSE
"591","Hippocampus","Mouse 3","Slide-seq","Nkain4","Astrocyte",5.62795095475936,-5.63873525386248,1.00191620346194,1.82362920759603e-08,"paternal",FALSE
"592","Hippocampus","Mouse 3","Slide-seq","Acyp2","Astrocyte",5.55646315776166,0.517807121552263,0.0931900575690767,2.75295794074239e-08,"maternal",FALSE
"593","Hippocampus","Mouse 3","Slide-seq","Mzt2","Astrocyte",5.49846728587911,1.1859678127008,0.215690619046974,3.83106595110823e-08,"maternal",FALSE
"594","Hippocampus","Mouse 3","Slide-seq","Hsp90b1","Astrocyte",5.48757482225694,-1.3488683983085,0.245804101447083,4.07489432585192e-08,"paternal",FALSE
"595","Hippocampus","Mouse 3","Slide-seq","Eif4a3","Astrocyte",5.47030725154437,-2.40269068802462,0.439224083317495,4.49256057019282e-08,"paternal",FALSE
"596","Hippocampus","Mouse 3","Slide-seq","Serpine2","Astrocyte",5.33463778366742,-0.247794912632218,0.0464501851261335,9.57354697686842e-08,"paternal",FALSE
"597","Hippocampus","Mouse 3","Slide-seq","Vdac1","Astrocyte",5.3225421240175,-1.24729554804948,0.23434207169938,1.02327078436914e-07,"paternal",FALSE
"598","Hippocampus","Mouse 3","Slide-seq","H1f0","Astrocyte",5.32052327177061,-0.798516322442429,0.150082291093277,1.03469211786199e-07,"paternal",FALSE
"599","Hippocampus","Mouse 3","Slide-seq","Hopx","Astrocyte",5.30665080512247,0.438906336006293,0.0827087276182975,1.11657787883976e-07,"maternal",FALSE
"600","Hippocampus","Mouse 3","Slide-seq","Ckb","Astrocyte",5.28497813010366,-0.134307916085624,0.025413145102833,1.25719775761137e-07,"paternal",FALSE
"601","Hippocampus","Mouse 3","Slide-seq","Pdzd11","Astrocyte",5.22881748520691,3.73195902886897,0.713729067695943,1.70597675343281e-07,"maternal",TRUE
"602","Hippocampus","Mouse 3","Slide-seq","Sh3bgrl","Astrocyte",5.18572237938325,5.03776977655822,0.971469239577258,2.15179152610306e-07,"maternal",TRUE
"603","Hippocampus","Mouse 3","Slide-seq","Cycs","Astrocyte",5.13373118799804,1.67254510275976,0.325795224079892,2.84053725519692e-07,"maternal",FALSE
"604","Hippocampus","Mouse 3","Slide-seq","Serinc1","Astrocyte",5.01085819922735,0.344220208473072,0.0686948611968603,5.41878336619161e-07,"maternal",FALSE
"605","Hippocampus","Mouse 3","Slide-seq","Cxcl14","Astrocyte",4.99324012747968,0.477987926566617,0.0957270057844944,5.93746599887496e-07,"maternal",FALSE
"606","Hippocampus","Mouse 3","Slide-seq","Rpl4","Astrocyte",4.9610174124001,0.158332749952965,0.0319153788005684,7.01249047468772e-07,"maternal",FALSE
"607","Hippocampus","Mouse 3","Slide-seq","Mt3","Astrocyte",4.94642259164501,1.60373575296463,0.324221338401918,7.55897664498953e-07,"maternal",FALSE
"608","Hippocampus","Mouse 3","Slide-seq","Rpl30","Astrocyte",4.91419836568976,3.52770045827655,0.717858783012597,8.91464562079209e-07,"maternal",FALSE
"609","Hippocampus","Mouse 3","Slide-seq","Psap","Astrocyte",4.91120696751958,1.30924942718285,0.266584046618603,9.05174829232916e-07,"maternal",FALSE
"610","Hippocampus","Mouse 3","Slide-seq","Pisd","Astrocyte",4.89759575553599,0.938169804397072,0.191557215259469,9.70163610525695e-07,"maternal",FALSE
"611","Hippocampus","Mouse 3","Slide-seq","Ttr","Astrocyte",4.80267582467918,0.235495249076903,0.049034175462516,1.56559240690902e-06,"maternal",FALSE
"612","Hippocampus","Mouse 3","Slide-seq","Cbr1","Astrocyte",4.75589834152016,-0.603864764650044,0.126971756182876,1.97565875960348e-06,"paternal",FALSE
"613","Hippocampus","Mouse 3","Slide-seq","Thrsp","Astrocyte",4.75404760783591,-0.568498767401062,0.119582051821279,1.99384054773532e-06,"paternal",FALSE
"614","Hippocampus","Mouse 3","Slide-seq","Ogt","Astrocyte",4.70356825465093,3.38643832599623,0.719972187635991,2.55653575052476e-06,"maternal",TRUE
"615","Hippocampus","Mouse 3","Slide-seq","Rps20","Astrocyte",4.70051571618592,-0.166125084875127,0.0353418847857664,2.59505282025672e-06,"paternal",FALSE
"616","Hippocampus","Mouse 3","Slide-seq","Ptprz1","Astrocyte",4.6956800945966,-0.36132929596099,0.0769492999271347,2.657211312673e-06,"paternal",FALSE
"617","Hippocampus","Mouse 3","Slide-seq","Rpl13a","Astrocyte",4.68323044378623,0.208509101229486,0.0445224944047198,2.82388734068518e-06,"maternal",FALSE
"618","Hippocampus","Mouse 3","Slide-seq","Ndufa4","Astrocyte",4.67218192857433,0.226476271314418,0.0484733417441057,2.98016806027123e-06,"maternal",FALSE
"619","Hippocampus","Mouse 3","Slide-seq","Sfi1","Astrocyte",4.65956772032595,-1.76191681824024,0.378128814515221,3.16874135924072e-06,"paternal",FALSE
"620","Hippocampus","Mouse 3","Slide-seq","Cyp2j9","Astrocyte",4.63045179435778,0.813309607701829,0.175643683126741,3.64868724102325e-06,"maternal",FALSE
"621","Hippocampus","Mouse 3","Slide-seq","Pccb","Astrocyte",4.50190858042534,-0.630066309868463,0.139955376394812,6.73459503336917e-06,"paternal",FALSE
"622","Hippocampus","Mouse 3","Slide-seq","Aqp4","Astrocyte",4.485896346791,0.312456471465994,0.0696530742823586,7.26080358061582e-06,"maternal",FALSE
"623","Hippocampus","Mouse 3","Slide-seq","Gna13","Astrocyte",4.44724200926132,-0.681850493424743,0.153319853519282,8.69798265807698e-06,"paternal",FALSE
"624","Hippocampus","Mouse 3","Slide-seq","Itm2c","Astrocyte",4.43052708976405,0.209749443752562,0.0473418714078401,9.40030368843036e-06,"maternal",FALSE
"625","Hippocampus","Mouse 3","Slide-seq","Itm2b","Astrocyte",4.43031765984275,-0.254328794917805,0.0574064467708693,9.40943794614886e-06,"paternal",FALSE
"626","Hippocampus","Mouse 3","Slide-seq","Prnp","Astrocyte",4.4298008511308,0.233848194527845,0.0527897759711139,9.43201478248655e-06,"maternal",FALSE
"627","Hippocampus","Mouse 3","Slide-seq","Sdhd","Astrocyte",4.4209635760434,-3.19228326808113,0.722078617742901,9.82617378625337e-06,"paternal",FALSE
"628","Hippocampus","Mouse 3","Slide-seq","Kidins220","Astrocyte",4.40883355320653,1.02884711648246,0.233360389787041,1.03928859373843e-05,"maternal",FALSE
"629","Hippocampus","Mouse 3","Slide-seq","Rpl34","Astrocyte",4.38871595041819,-0.211897739435599,0.0482824000982355,1.14021877952641e-05,"paternal",FALSE
"630","Hippocampus","Mouse 3","Slide-seq","Dap3","Astrocyte",4.3599642380925,-0.820629583652819,0.18821933824206,1.3008370153043e-05,"paternal",FALSE
"631","Hippocampus","Mouse 3","Slide-seq","Hmgb1","Astrocyte",4.35156556906488,-0.932164332524367,0.214213555496231,1.35168885146073e-05,"paternal",FALSE
"632","Hippocampus","Mouse 3","Slide-seq","Cpe","Astrocyte",4.34310381032948,-0.109187655807039,0.0251404664901979,1.40483709730875e-05,"paternal",FALSE
"633","Hippocampus","Mouse 3","Slide-seq","Pet100","Astrocyte",4.29522324723958,-0.648819987145802,0.151056173288031,1.74517626233236e-05,"paternal",FALSE
"634","Hippocampus","Mouse 3","Slide-seq","Tmem176b","Astrocyte",4.25259276642181,0.627430338650631,0.147540658866934,2.11309636125347e-05,"maternal",FALSE
"635","Hippocampus","Mouse 3","Slide-seq","Glud1","Astrocyte",4.22825408268934,-0.233660481854913,0.0552616936648934,2.35511743274238e-05,"paternal",FALSE
"636","Hippocampus","Mouse 3","Slide-seq","Scaper","Astrocyte",4.17270020573318,-1.17398254646727,0.28134840477019,3.01010899092673e-05,"paternal",FALSE
"637","Hippocampus","Mouse 3","Slide-seq","Mff","Astrocyte",4.17053982383662,-0.53737367374998,0.128849908272937,3.0387894361155e-05,"paternal",FALSE
"638","Hippocampus","Mouse 3","Slide-seq","AA465934","Astrocyte",4.1041175479656,-2.97791421985178,0.725591844056203,4.05861075732855e-05,"paternal",FALSE
"639","Hippocampus","Mouse 3","Slide-seq","Cript","Astrocyte",4.07448411400949,-1.6848412211162,0.413510317864077,4.61164609181597e-05,"paternal",FALSE
"640","Hippocampus","Mouse 3","Slide-seq","Phb","Astrocyte",4.05532243206841,1.17817158778782,0.290524762832952,5.00651934242743e-05,"maternal",FALSE
"641","Hippocampus","Mouse 3","Slide-seq","Ndufa3","Astrocyte",4.03340994329535,0.290408787259865,0.0720008110612722,5.49732543789729e-05,"maternal",FALSE
"642","Hippocampus","Mouse 3","Slide-seq","Mrpl20","Astrocyte",4.02554335392442,0.429406536929214,0.106670453942719,5.68439059052087e-05,"maternal",FALSE
"643","Hippocampus","Mouse 3","Slide-seq","Ldhb","Astrocyte",4.0252343459364,0.156288781470806,0.0388272503012365,5.69186039126789e-05,"maternal",FALSE
"644","Hippocampus","Mouse 3","Slide-seq","Arl16","Astrocyte",4.00970638965596,0.749864795630683,0.187012395113305,6.07942949444367e-05,"maternal",FALSE
"645","Hippocampus","Mouse 3","Slide-seq","1110032A03Rik","Astrocyte",4.00805171253991,-0.907769484777365,0.226486470206272,6.12217166792871e-05,"paternal",FALSE
"646","Hippocampus","Mouse 3","Slide-seq","Park7","Astrocyte",3.99910081601745,0.360096557624156,0.0900443810223225,6.35835929678743e-05,"maternal",FALSE
"647","Hippocampus","Mouse 3","Slide-seq","Taf13","Astrocyte",3.97327856714262,0.588771237155288,0.148182722959367,7.08900604154301e-05,"maternal",FALSE
"648","Hippocampus","Mouse 3","Slide-seq","Cops4","Astrocyte",3.96288106482325,0.562778335658304,0.142012421380455,7.4050677377271e-05,"maternal",FALSE
"649","Hippocampus","Mouse 3","Slide-seq","Odc1","Astrocyte",3.9431783497528,-2.1014436500053,0.532931423235533,8.0408811802893e-05,"paternal",FALSE
"650","Hippocampus","Mouse 3","Slide-seq","Malat1","Astrocyte",3.93476973463431,0.151728111739033,0.0385608617458612,8.32764972101733e-05,"maternal",FALSE
"651","Hippocampus","Mouse 3","Slide-seq","Mgll","Astrocyte",3.90301918941659,0.625235445797239,0.160192767561232,9.50001675054046e-05,"maternal",FALSE
"652","Hippocampus","Mouse 3","Slide-seq","Cyp2j6","Astrocyte",3.89378851316905,0.687413404794603,0.176541022315343,9.86906984986303e-05,"maternal",FALSE
"653","Hippocampus","Mouse 3","Slide-seq","Prpf38b","Astrocyte",3.89122893937077,-2.3638162526176,0.607472931931845,9.97377691997314e-05,"paternal",FALSE
"654","Hippocampus","Mouse 3","Slide-seq","Mrps18c","Astrocyte",3.8647759312479,-0.46304496892633,0.119811595073978,0.000111191226624709,"paternal",FALSE
